province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,Mil.rendement
Sourou,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,515.4199782,23,49,4,39,25.15828781,0,44.66350937,25.15828781,10.51877506,8,9,22.63903532,26.93579843,37.38685625,28.14637523,32.9331049,24.66616717,101166.8566,2.205029148,694.3277757,0.229561582,0.26426143,1167.1
Passore,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,675.4326022,27,56,10,41,172.3973404,52.99948434,76.35300446,52.99948434,12.06129647,6,8,22.08471077,25.61315361,37.25948201,27.72965705,32.11577718,23.95881301,101215.6039,2.161210985,855.2575625,0.25477848,0.273284607,1182
Tapoa,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,557.8137689,26,54,7,40,56.94763699,0,52.40477753,29.53967352,10.32988461,11,10,23.08497869,27.08039078,36.87464123,27.94644375,32.76012259,25.22087478,101173.2228,2.631342807,799.7129964,0.269165525,0.33422917,794
Passore,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,508.5913439,17,51,5,39,102.8403058,72.66227577,56.58718872,36.56820721,9.972379293,6,6,22.77622349,26.26311557,36.79298963,28.40073574,32.54644963,24.39559275,101175.4293,2.254400712,662.6852118,0.235221359,0.237779283,1040.9
Passore,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,502.3187737,18,55,3,39,31.46122288,0,47.22076035,31.46122288,9.133068612,10,12,22.17581018,26.27735436,37.3989128,28.20143862,32.52070966,24.37156356,101210.3244,2.382368054,690.2291804,0.205144543,0.110981798,1011
Yatenga,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,556.8535461,28,49,7,38,81.13666229,0,48.53611755,29.24146736,11.36435808,6,9,22.92219807,27.23245369,37.27955409,29.0379187,33.75455878,25.01708219,101155.0808,2.394280607,715.5498939,0.155346141,0.212610724,989.2
Passore,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,592.8989602,21,60,8,46,113.994907,0,61.49081421,32.11712318,9.881649337,17,7,22.05301532,26.49224788,38.13087475,28.2475224,32.39345932,24.28973192,101199.9323,2.086193536,769.9156715,0.258507049,0.099995803,535
Zoundweogo,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,688.0992979,31,57,10,42,99.51479309,0,62.06983185,36.68266966,12.07191751,10,9,22.39863177,26.15449638,35.19192286,27.20943392,31.6762387,24.22279704,101217.7543,2.273022754,979.9709048,0.325546269,0.299048549,1101.3
Passore,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,647.7654986,27,54,9,43,102.4843104,43.43662453,56.4002533,43.43662453,11.99565738,8,10,22.35497234,26.55374591,37.2062432,27.54295687,32.52370781,24.51541759,101198.6747,2.205751051,819.8805576,0.247342376,0.111526896,603.1
Tuy,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,607.62541,23,58,10,39,34.37235823,0,63.59063721,34.37235823,10.47630017,5,8,21.89429469,25.16280229,34.23374127,26.4774497,30.69819505,23.46704107,101240.8218,2.174609051,929.0304725,0.336554368,0.334935153,682.1
Poni,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,692.1149025,28,58,11,38,257.2392802,138.8578028,76.12434387,52.96557359,11.93301556,8,11,21.53481878,24.51564997,34.97371695,25.89277769,30.01085343,23.12096807,101207.1213,2.466385966,1119.986539,0.393636837,0.308421819,692.5
Yagha,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,400.8491625,17,44,2,33,26.08064575,0,37.01228714,26.08064575,9.11020824,5,10,22.77827031,27.7289995,39.19708027,29.53058984,34.48207418,25.36304654,101110.2594,2.707622255,521.3735823,0.202488727,0.168027973,760
Poni,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,557.1838753,21,59,2,45,0,0,51.92084885,26.23135679,9.443794497,7,11,21.53195385,24.32022007,33.55943371,25.39109005,30.04341919,22.93976404,101241.5973,2.291744545,917.6538481,0.374529966,0.32756182,778.6
Ziro,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,730.9644957,31,56,14,42,126.852645,0,67.07376862,34.54402462,13.05293742,9,7,22.57957843,25.8695322,35.17489447,27.0796327,31.54112385,24.13563732,101233.8088,2.231599716,1016.126415,0.29804413,0.362509891,882.1
Poni,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,601.825463,27,54,7,43,69.7708277,0,58.71192551,39.33754858,11.14491598,8,9,21.65931709,23.9052464,33.31151253,25.91634853,29.85926771,22.85350312,101306.1079,2.348827827,1068.527527,0.388701744,0.304286481,851.4
Zondoma,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,559.9837568,26,40,9,37,57.11910594,0,50.11369705,30.93394473,13.99959392,5,9,22.65227667,26.78994423,36.76409662,28.15582662,33.05231886,24.58023425,101176.1445,2.230479024,760.4934795,0.178201328,0.277255442,440
Poni,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,559.7535166,28,51,5,36,0,0,55.63248825,26.42462899,10.97555915,6,12,21.99606749,24.21187665,35.6552101,26.45952535,29.97046481,22.98885286,101269.6352,2.413392448,894.786927,0.357700302,0.333378061,484.7
Poni,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,544.0176249,25,50,4,39,30.00031261,0,49.22395706,36.01048809,10.8803525,5,11,21.86774587,24.39824207,33.91638056,26.54394176,30.34899295,23.27886159,101311.7059,2.388112294,1009.954637,0.359080644,0.207608732,820
Poni,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,733.5503741,32,56,13,38,162.9609079,0,58.7804985,35.5586969,13.09911382,9,7,22.1915257,24.60089429,34.95993397,26.84896524,30.3182983,23.28241766,101280.265,2.272355925,1068.904593,0.364497583,0.236775049,1317.9
Poni,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,640.8180537,27,58,6,41,73.95438732,39.84815715,59.45087051,39.84815715,11.04858713,9,9,21.94227767,24.89093806,33.74546583,26.36599698,30.20475221,23.5489938,101285.2433,2.247149023,1026.645381,0.384238908,0.233022116,1498.7
Sanguie,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,588.1428441,25,59,6,38,32.62817653,0,46.25953674,32.62817653,9.968522782,8,8,21.96657662,25.53864393,37.08248274,26.28349813,31.21826762,23.86258208,101138.7368,2.29069884,838.5558479,0.280221809,0.266426379,733
Sanguie,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,447.9205578,18,51,4,26,84.18947592,0,48.7904892,30.40511743,8.782756035,6,9,22.08438852,25.31794487,35.71529537,27.12281582,31.78281056,23.49761973,101171.9101,2.258470863,698.1912801,0.21153703,0.286356054,477.3
Sanguie,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,729.0948238,28,55,10,44,221.8965548,96.83568783,72.71355438,49.13564905,13.25626952,5,7,21.82500733,25.08461877,35.49549304,26.82030685,31.13351012,23.50006116,101239.1568,2.140762764,975.2986777,0.268299504,0.283231936,919.6
Sanguie,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,592.5057207,22,57,8,37,117.0944218,84.26095364,67.28816223,46.78079078,10.39483721,8,7,22.39075455,25.29144731,35.29085961,27.38118446,31.35424933,23.66377067,101197.9765,2.219951915,791.9247447,0.246291482,0.261137579,664.9
Sanguie,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,575.758698,23,57,6,45,72.56142962,40.09978376,67.16517639,40.09978376,10.10102979,8,8,22.0016602,25.66759671,36.18506839,27.5447674,31.48992821,23.95941181,101238.6956,2.302048383,806.2948506,0.236490532,0.137299169,656
Sanmatenga,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,485.3608688,23,56,3,34,78.75477517,0,74.80806732,29.81388577,8.667158371,6,8,22.64543344,26.69517667,38.61803184,26.96417672,32.9173397,24.68514954,101089.5294,2.608351311,677.246882,0.221576454,0.220692521,1021.5
Sanguie,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,672.6783928,26,64,7,47,123.5443504,44.35110382,59.46760178,44.35110382,10.51059989,15,7,21.99196186,25.59723815,37.23090554,27.3032472,31.53742827,23.90112831,101217.2525,2.072869495,857.5414741,0.269905674,0.110477518,1122.4
Seno,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,350.0359379,11,49,0,33,0,0,33.95972824,19.59704386,7.14359057,9,7,23.47378856,28.16672954,40.76764893,28.51580549,34.1016844,25.83981712,101042.5222,3.110019249,468.6099105,0.284625145,0.174774977,742.8
Sanguie,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,662.1512675,29,58,8,46,94.60591099,0,54.72725677,33.80938441,11.41640116,6,8,22.09269714,25.82209106,35.59474523,27.42077184,31.47982497,23.99493575,101219.2442,2.146492108,863.3874086,0.258201646,0.124095685,1256.9
Sissili,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,662.4294886,23,55,12,38,171.5578388,40.21750458,58.80053711,40.21750458,12.04417252,9,10,21.8827478,25.04567373,35.17129926,26.06672147,30.56204979,23.6285494,101176.0284,2.403478678,1004.170476,0.355334009,0.338212118,743.3
Soum,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,359.4095009,15,52,0,27,0,0,44.47172165,17.25705629,6.911721171,10,10,23.02193971,27.92167404,41.56381853,28.65755414,34.16530417,25.60540805,101040.1896,3.108477915,471.1382671,0.24868934,0.191752372,504.6
Sourou,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,574.3243082,25,56,8,39,145.7977157,0,46.79970932,34.33550583,10.25579122,9,8,22.54017666,26.26926024,39.60995369,27.42876437,32.260573,24.41197104,101098.5905,2.313172421,779.1550656,0.270148223,0.265481379,800.4
Tapoa,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,519.5376246,17,57,4,40,60.6749403,0,54.59659195,31.33705496,9.114695169,9,7,23.47789238,26.89148912,37.03014031,28.64290632,32.15619562,24.93827361,101126.2131,2.739498293,817.441513,0.304163862,0.329678139,965.6
Yatenga,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,547.9317547,22,59,5,42,75.68779003,0,38.5772171,35.66750915,9.286978893,6,8,22.70221564,26.70576795,39.74399981,27.76658914,32.90204817,24.78199699,101089.5138,2.456330534,744.7161881,0.197282599,0.219255367,880.2
Zoundweogo,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,650.1277594,30,51,8,38,136.40227,0,51.64183807,36.56949426,12.74760313,6,8,22.16208394,25.60743994,36.09776459,26.85903899,31.01862012,24.050532,101158.2474,2.44172233,1014.531079,0.365744579,0.29364806,967.8
Sanmatenga,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,460.1653676,13,50,4,36,95.3160362,42.79173611,66.64920044,42.79173611,9.203307353,6,13,22.39790615,26.45966845,37.4293678,30.16117146,33.46048791,24.20281403,101116.7933,2.653146715,621.8577799,0.16910455,0.208449519,749.1
Sanmatenga,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,576.2862259,24,53,6,38,113.047847,34.62423059,52.20441055,34.62423059,10.87332502,11,8,22.76275511,26.43197187,37.90685964,28.24982934,32.77766989,24.47413347,101187.8896,2.476036574,745.5309134,0.249089085,0.237853326,1166.1
Sanmatenga,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,400.9423858,12,47,6,29,73.38203065,0,47.25527954,26.4454822,8.530689059,6,8,22.92893128,26.53571351,38.27413263,29.19755079,33.11728976,24.59739102,101146.922,2.631384878,541.2333116,0.205284106,0.206887782,686.1
Sanmatenga,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,442.1229947,16,51,3,33,60.55791369,31.92492184,49.99869919,31.92492184,8.669078327,7,14,22.20200298,26.96471179,38.91806088,29.01570666,33.34009215,24.61310858,101176.3948,2.749507593,619.9311375,0.180275387,0.097304862,572
Sanmatenga,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,514.7894407,18,56,7,41,55.94768173,32.2357951,67.74699402,32.2357951,9.192668584,9,8,22.78836204,27.2918756,38.9417281,29.02105893,33.22210521,24.93851939,101175.0317,2.386218751,665.7180001,0.237414415,0.087305221,782.9
Sanmatenga,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,560.6700445,21,54,7,42,98.56376401,0,57.20890045,29.96542099,10.3827786,6,8,22.68505481,26.84300375,37.7947471,28.5870253,33.2200253,24.81749958,101171.3868,2.530353453,698.2668683,0.230232226,0.093976314,643.3
Tuy,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,772.5924846,29,62,12,39,287.3123753,183.0235313,68.41477966,50.86312907,12.46116911,13,7,21.35002882,24.78558798,35.24736041,25.69888982,30.48080374,23.39818776,101170.249,2.385540246,1110.940414,0.392172117,0.305445697,772.2
Yagha,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,451.9579758,17,55,4,37,0,0,42.08888245,24.08983568,8.217417742,8,6,23.46908006,27.60716096,39.53881512,28.83479154,33.57967379,25.58738875,101060.5101,2.760342283,584.495712,0.250732323,0.188175885,659.2
Ziro,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,626.5380137,23,58,10,38,72.9686043,0,58.68772507,37.38667487,10.80237955,7,10,21.91572436,25.33047926,35.39403671,26.8421801,30.90411147,23.88898511,101169.5932,2.424283391,952.3786682,0.350384735,0.334016612,1035.9
Zondoma,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,561.0796484,23,53,7,41,81.93264695,0,41.325634,37.48530313,10.58640846,6,5,22.51432026,26.28042852,38.90077972,27.30185045,32.2477124,24.37027938,101109.8704,2.338222222,783.4378633,0.216006268,0.258636583,640
Seno,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,392.2746904,18,51,1,31,0,0,57.59560394,21.02333516,7.691660595,6,14,23.33883142,27.6274702,39.22026118,30.86444369,34.59135679,25.2848644,101064.1537,3.178884871,464.3846022,0.230566497,0.158395077,502.8
Seno,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,468.2403719,20,47,6,31,75.26160643,0,44.50310516,28.06917301,9.962561105,10,12,23.22345143,27.53903512,40.31718764,29.47974947,33.74661921,25.17120272,101139.2734,3.052803411,584.7651483,0.31384591,0.171544572,932.5
Seno,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,369.7834384,13,45,3,25,76.92655256,0,53.79777145,28.39721938,8.217409742,4,13,23.49321802,27.3616007,40.72523747,30.43236327,34.15490726,25.32609437,101096.2471,3.174937232,479.6956847,0.260167262,0.154773395,417.6
Seno,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,366.2160747,16,42,3,28,81.13280653,32.12241675,45.09812927,32.12241675,8.719430349,7,14,23.56390435,28.34783308,40.72694011,30.625819,34.68688581,25.750636,101123.6989,3.299504891,474.623451,0.255899797,0.072290932,773
Seno,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,458.5429093,14,48,5,34,117.5465396,96.33328812,50.70103073,33.05899909,9.552977277,7,12,23.49107747,27.94877171,39.71146568,30.27429249,34.3410545,25.65840945,101128.5651,2.879137491,557.8295023,0.287458325,0.066168777,608.8
Seno,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,389.6005666,15,46,3,27,67.7345481,67.7345481,51.10670471,35.82260454,8.469577536,6,12,23.36046632,27.83468295,39.91449954,30.01453736,34.3653108,25.52535904,101121.8914,3.05267933,506.646806,0.277904033,0.068378638,583.4
Sissili,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,518.2273704,19,52,7,35,125.0514427,39.2811781,63.11063766,39.2811781,9.965910969,6,10,22.05812737,24.9300464,33.69568461,26.54435417,30.95626836,23.56742362,101212.6661,2.254774467,805.1220029,0.32163469,0.349102169,867.1
Soum,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,407.4351994,13,56,3,30,76.44836106,29.71428741,54.47716522,29.71428741,7.27562856,6,11,22.87229066,27.46054575,39.34222496,30.1402743,34.7331089,24.91167374,101061.5604,3.223968074,487.2423958,0.178046703,0.160262,415.1
Sourou,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,440.6105693,17,54,2,36,27.41852177,0,43.62046432,27.41852177,8.159454987,6,7,21.87338632,25.93318461,37.26930309,28.88270697,32.91031857,23.5682476,101124.7073,2.327525049,599.4824459,0.191125052,0.231359894,568
Sissili,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,724.7407388,32,59,9,41,173.2679531,46.72827555,78.58608246,46.72827555,12.28374134,5,6,22.44391605,24.84292391,34.42543119,26.61526742,30.6520382,23.57512003,101274.4359,2.209337534,1052.294962,0.350588096,0.330935137,956
Tapoa,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,529.3838663,24,58,7,34,36.28033911,36.28033911,59.39838791,36.28033911,9.127308039,13,13,23.36022118,26.50357187,36.89857652,29.48426157,32.84626658,24.54412362,101138.4025,2.770768619,724.501583,0.226180019,0.354492246,835
Sissili,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,618.3997694,26,53,10,38,134.5435349,39.18321724,76.91640472,39.18321724,11.66792018,7,12,22.30195031,25.10389845,35.72012993,27.2455548,30.8165983,23.59051991,101236.2991,2.314680318,866.8078932,0.312874049,0.344483953,739.5
