province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,sorgho
Ziro,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,626.5380137,23,58,10,38,72.9686043,0,58.68772507,37.38667487,10.80237955,7,10,21.91572436,25.33047926,35.39403671,26.8421801,30.90411147,23.88898511,101169.5932,2.424283391,952.3786682,0.350384735,0.334016612,1204.549752
Zondoma,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,561.0796484,23,53,7,41,81.93264695,0,41.325634,37.48530313,10.58640846,6,5,22.51432026,26.28042852,38.90077972,27.30185045,32.2477124,24.37027938,101109.8704,2.338222222,783.4378633,0.216006268,0.258636583,1302.674949
Sanguie,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,447.9205578,18,51,4,26,84.18947592,0,48.7904892,30.40511743,8.782756035,6,9,22.08438852,25.31794487,35.71529537,27.12281582,31.78281056,23.49761973,101171.9101,2.258470863,698.1912801,0.21153703,0.286356054,639.2432432
Sanguie,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,729.0948238,28,55,10,44,221.8965548,96.83568783,72.71355438,49.13564905,13.25626952,5,7,21.82500733,25.08461877,35.49549304,26.82030685,31.13351012,23.50006116,101239.1568,2.140762764,975.2986777,0.268299504,0.283231936,978.6348247
Sanmatenga,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,460.1653676,13,50,4,36,95.3160362,42.79173611,66.64920044,42.79173611,9.203307353,6,13,22.39790615,26.45966845,37.4293678,30.16117146,33.46048791,24.20281403,101116.7933,2.653146715,621.8577799,0.16910455,0.208449519,600
Sanguie,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,592.5057207,22,57,8,37,117.0944218,84.26095364,67.28816223,46.78079078,10.39483721,8,7,22.39075455,25.29144731,35.29085961,27.38118446,31.35424933,23.66377067,101197.9765,2.219951915,791.9247447,0.246291482,0.261137579,803.293564
Sanguie,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,575.758698,23,57,6,45,72.56142962,40.09978376,67.16517639,40.09978376,10.10102979,8,8,22.0016602,25.66759671,36.18506839,27.5447674,31.48992821,23.95941181,101238.6956,2.302048383,806.2948506,0.236490532,0.137299169,951
Seno,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,392.2746904,18,51,1,31,0,0,57.59560394,21.02333516,7.691660595,6,14,23.33883142,27.6274702,39.22026118,30.86444369,34.59135679,25.2848644,101064.1537,3.178884871,464.3846022,0.230566497,0.158395077,700
Sanguie,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,672.6783928,26,64,7,47,123.5443504,44.35110382,59.46760178,44.35110382,10.51059989,15,7,21.99196186,25.59723815,37.23090554,27.3032472,31.53742827,23.90112831,101217.2525,2.072869495,857.5414741,0.269905674,0.110477518,840.7732636
Sanguie,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,662.1512675,29,58,8,46,94.60591099,0,54.72725677,33.80938441,11.41640116,6,8,22.09269714,25.82209106,35.59474523,27.42077184,31.47982497,23.99493575,101219.2442,2.146492108,863.3874086,0.258201646,0.124095685,887.6615986
Sissili,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,518.2273704,19,52,7,35,125.0514427,39.2811781,63.11063766,39.2811781,9.965910969,6,10,22.05812737,24.9300464,33.69568461,26.54435417,30.95626836,23.56742362,101212.6661,2.254774467,805.1220029,0.32163469,0.349102169,1119.290857
Soum,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,407.4351994,13,56,3,30,76.44836106,29.71428741,54.47716522,29.71428741,7.27562856,6,11,22.87229066,27.46054575,39.34222496,30.1402743,34.7331089,24.91167374,101061.5604,3.223968074,487.2423958,0.178046703,0.160262,380.4888889
Sourou,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,440.6105693,17,54,2,36,27.41852177,0,43.62046432,27.41852177,8.159454987,6,7,21.87338632,25.93318461,37.26930309,28.88270697,32.91031857,23.5682476,101124.7073,2.327525049,599.4824459,0.191125052,0.231359894,560
Tapoa,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,529.3838663,24,58,7,34,36.28033911,36.28033911,59.39838791,36.28033911,9.127308039,13,13,23.36022118,26.50357187,36.89857652,29.48426157,32.84626658,24.54412362,101138.4025,2.770768619,724.501583,0.226180019,0.354492246,986.48
Yatenga,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,460.3787443,17,54,3,38,57.19262366,31.97361568,57.53284073,31.97361568,8.525532301,6,6,22.27328731,26.41243738,37.40178287,29.41687389,33.57546455,24.0808781,101116.6807,2.471888293,606.5273697,0.134119096,0.194881665,347.5555556
Zoundweogo,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,589.641488,23,51,8,35,167.7149538,39.7280623,63.1330719,39.7280623,11.5615978,5,8,22.21695861,25.30898185,35.04698331,27.7141833,31.48465292,23.7878791,101189.001,2.391337777,838.9059746,0.321198799,0.301533287,1300.108108
Sanmatenga,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,576.2862259,24,53,6,38,113.047847,34.62423059,52.20441055,34.62423059,10.87332502,11,8,22.76275511,26.43197187,37.90685964,28.24982934,32.77766989,24.47413347,101187.8896,2.476036574,745.5309134,0.249089085,0.237853326,868
Sanmatenga,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,400.9423858,12,47,6,29,73.38203065,0,47.25527954,26.4454822,8.530689059,6,8,22.92893128,26.53571351,38.27413263,29.19755079,33.11728976,24.59739102,101146.922,2.631384878,541.2333116,0.205284106,0.206887782,785.0783141
Tuy,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,464.6663912,19,46,4,34,0,0,41.93379211,25.8981967,10.10144329,5,12,22.09937023,24.9664192,34.39853835,26.80464539,30.9860551,23.48146505,101205.7217,2.269615463,784.6870618,0.341608736,0.340699777,956.8831169
Yagha,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,406.6286407,15,46,5,27,49.29535021,0,61.7165947,24.83302048,8.839753059,5,13,23.13196425,27.34602849,38.45681144,31.32937708,34.33393034,24.9403055,101077.316,2.789643616,491.9107919,0.18698563,0.193911903,550.0266112
Ziro,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,528.7392268,20,52,9,30,102.7344577,41.4304366,50.45941544,41.4304366,10.16806205,7,12,22.14608744,25.31261578,34.71020018,26.89549499,31.44603764,23.78558792,101204.5985,2.335200221,785.9554319,0.300081271,0.340523545,1061.316456
Zondoma,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,461.1746292,17,49,5,31,46.35135791,46.35135791,55.4281311,46.35135791,9.411727126,5,6,22.14235051,26.0268876,36.89684159,28.81227984,32.93503935,23.89285501,101138.9976,2.324648068,633.0457795,0.153561078,0.243916012,748.381661
Sanmatenga,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,442.1229947,16,51,3,33,60.55791369,31.92492184,49.99869919,31.92492184,8.669078327,7,14,22.20200298,26.96471179,38.91806088,29.01570666,33.34009215,24.61310858,101176.3948,2.749507593,619.9311375,0.180275387,0.097304862,958
Seno,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,468.2403719,20,47,6,31,75.26160643,0,44.50310516,28.06917301,9.962561105,10,12,23.22345143,27.53903512,40.31718764,29.47974947,33.74661921,25.17120272,101139.2734,3.052803411,584.7651483,0.31384591,0.171544572,617.6811594
Sanmatenga,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,514.7894407,18,56,7,41,55.94768173,32.2357951,67.74699402,32.2357951,9.192668584,9,8,22.78836204,27.2918756,38.9417281,29.02105893,33.22210521,24.93851939,101175.0317,2.386218751,665.7180001,0.237414415,0.087305221,801.5435972
Seno,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,369.7834384,13,45,3,25,76.92655256,0,53.79777145,28.39721938,8.217409742,4,13,23.49321802,27.3616007,40.72523747,30.43236327,34.15490726,25.32609437,101096.2471,3.174937232,479.6956847,0.260167262,0.154773395,642.9382531
Sanmatenga,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,560.6700445,21,54,7,42,98.56376401,0,57.20890045,29.96542099,10.3827786,6,8,22.68505481,26.84300375,37.7947471,28.5870253,33.2200253,24.81749958,101171.3868,2.530353453,698.2668683,0.230232226,0.093976314,711.9758453
Sissili,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,724.7407388,32,59,9,41,173.2679531,46.72827555,78.58608246,46.72827555,12.28374134,5,6,22.44391605,24.84292391,34.42543119,26.61526742,30.6520382,23.57512003,101274.4359,2.209337534,1052.294962,0.350588096,0.330935137,1164.652174
Sissili,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,618.3997694,26,53,10,38,134.5435349,39.18321724,76.91640472,39.18321724,11.66792018,7,12,22.30195031,25.10389845,35.72012993,27.2455548,30.8165983,23.59051991,101236.2991,2.314680318,866.8078932,0.312874049,0.344483953,1040.057459
Soum,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,492.3406477,19,57,5,33,136.3825605,114.3118659,55.93682861,31.40919147,8.637555223,9,8,23.28807423,27.04786874,39.54985646,29.49468795,33.71494654,24.98912061,101138.5139,3.098618094,595.8373246,0.270089671,0.170073187,1066.666667
Sourou,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,611.072526,28,53,7,42,141.2524518,85.3286163,59.7828064,42.95211723,11.5296703,10,6,21.89677207,25.31509362,36.7715061,27.8363523,31.86319747,23.73813438,101199.0221,2.221585422,801.2059945,0.264658312,0.250250651,1171.265306
Tapoa,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,559.5173948,24,51,8,36,71.96910126,44.36229772,71.4662323,44.36229772,10.97092931,10,10,23.76848054,26.62615849,36.94782588,28.17112893,32.26070145,25.1495795,101216.1209,2.627307483,803.1326255,0.356461367,0.340235745,996.2475369
Yatenga,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,629.1669887,27,55,7,42,148.7567924,92.6450671,75.72511292,51.94904085,11.43939979,9,6,22.34434811,25.90759501,37.61989698,28.28800298,32.43795526,24.0995994,101189.1995,2.381238623,801.2690612,0.213343125,0.206639782,704
Soum,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,325.5029793,12,46,2,24,46.32606383,26.23856298,37.7221756,26.23856298,7.076151724,7,11,22.80404756,26.90218126,39.81299322,29.69509325,34.23102377,24.84878736,101086.6807,3.277948747,439.9151281,0.194865797,0.137973746,765.278733
Zoundweogo,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,694.3886267,31,57,11,43,75.17303475,41.43587956,68.26452637,41.43587956,12.18225661,6,6,22.96342788,25.54835161,35.46302621,26.71987945,31.30276855,24.20382861,101253.2756,2.279125809,979.8569373,0.37457318,0.293841589,1118.115255
Sourou,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,511.3780856,19,53,4,36,115.6275278,115.6275278,55.00006485,45.07324997,9.648643124,6,6,21.97868784,25.87991956,36.891341,28.28977361,32.41995421,23.84716627,101154.797,2.322423517,670.6696669,0.245033691,0.246063037,1116.503346
Tuy,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,693.5546977,27,57,10,39,207.527199,42.35199669,71.92586517,42.35199669,12.16762628,6,6,21.93969387,24.34681424,33.91457975,26.58575622,30.42920516,23.16452752,101270.9013,2.200966019,1005.275472,0.365399817,0.312220866,1293.341564
Yagha,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,524.1677097,22,47,7,38,83.71768344,31.68444674,51.36930084,31.68444674,11.15250446,5,12,22.9471373,27.24061502,40.49023478,28.2121762,33.63121292,24.99879912,101151.9784,2.685197131,645.7820179,0.274372823,0.213763993,797.9310345
Ziro,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,747.7222118,34,56,12,42,160.0306602,125.1253133,69.0880127,42.95493867,13.35218235,6,6,22.55824771,25.135861,35.25857231,26.62530639,31.05888591,23.8177396,101267.1425,2.244209895,1017.017559,0.346864979,0.329969763,934.8514851
Seno,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,366.2160747,16,42,3,28,81.13280653,32.12241675,45.09812927,32.12241675,8.719430349,7,14,23.56390435,28.34783308,40.72694011,30.625819,34.68688581,25.750636,101123.6989,3.299504891,474.623451,0.255899797,0.072290932,673
Zondoma,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,663.6333873,28,52,10,42,147.4211082,48.16287005,64.27881622,48.16287005,12.76218052,9,4,21.7991684,25.31755297,36.93447798,27.91061516,31.89328404,23.66209574,101209.0314,2.246329654,841.3586672,0.222919104,0.259537155,1000
Seno,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,458.5429093,14,48,5,34,117.5465396,96.33328812,50.70103073,33.05899909,9.552977277,7,12,23.49107747,27.94877171,39.71146568,30.27429249,34.3410545,25.65840945,101128.5651,2.879137491,557.8295023,0.287458325,0.066168777,803.9781055
Tapoa,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,501.3686524,19,54,6,29,93.29223317,0,69.82473755,35.88753682,9.284604674,9,15,23.37738058,26.99126132,36.93787516,29.03321848,32.45125442,25.03341937,101179.9829,2.668983705,753.6851824,0.298861095,0.326875837,1137.018231
Seno,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,389.6005666,15,46,3,27,67.7345481,67.7345481,51.10670471,35.82260454,8.469577536,6,12,23.36046632,27.83468295,39.91449954,30.01453736,34.3653108,25.52535904,101121.8914,3.05267933,506.646806,0.277904033,0.068378638,692.042543
Tuy,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,638.7742007,28,52,10,40,102.7078977,0,64.85533905,37.18723289,12.28411924,10,12,22.10578593,24.87103542,34.95050683,27.08140762,30.65380319,23.31958961,101231.4552,2.258088041,930.2448847,0.353510005,0.321406502,1217.133467
Yagha,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,457.6692274,16,44,7,28,126.5790799,41.21654423,75.97892761,41.21654423,10.40157335,6,12,23.45147989,27.0973739,40.48339605,29.99354211,33.80317616,25.09851107,101114.5404,2.759117418,589.577014,0.229447693,0.204698123,806.1823543
Yatenga,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,460.1571862,19,49,4,32,97.62268244,66.31089328,50.24764633,34.11102699,9.390962983,6,8,22.35370007,26.11706371,38.09148651,28.9601173,33.01815467,24.17755565,101143.4237,2.515279675,600.2657502,0.172143291,0.191458938,877.4593321
Zoundweogo,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,541.3938114,23,49,6,36,75.09508278,43.24595327,61.1140213,43.24595327,11.04885329,6,11,22.7738375,25.85484995,35.90147711,27.91866669,31.420184,24.20257505,101217.3087,2.40057611,792.1760363,0.322581242,0.305499709,1178.267455
Ziro,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,609.6048775,25,52,10,36,136.5051511,0,65.16135406,39.93923168,11.72317072,7,12,22.77974073,25.48266438,35.81828789,27.7574728,31.27010926,23.99463794,101228.824,2.351195334,847.416628,0.311060033,0.349293294,1074.291461
Zondoma,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,517.8976472,17,49,4,38,112.3863903,38.11797076,54.61476135,38.11797076,10.56933974,4,6,22.31859388,25.94632327,37.11013216,28.21167262,32.40770038,24.07945291,101167.3209,2.349292819,668.3465234,0.197865054,0.24226744,1063.769401
Sissili,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,648.9767641,26,57,10,45,34.30887194,0,62.20038223,34.30887194,11.38555726,8,9,22.37388725,25.58123538,34.98461021,27.51845186,31.07275244,24.07606861,101279.3343,2.298258206,940.6220276,0.324811299,0.205694333,1234
Sissili,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,777.9565132,32,62,15,46,139.9903261,48.65916857,72.52136993,48.65916857,12.5476857,10,6,22.29733942,25.45844897,35.77599089,27.06469097,31.00417787,23.90315016,101251.8649,2.170975275,991.086962,0.339744528,0.179944955,1232.150228
Sissili,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,706.588503,31,60,10,45,69.03507554,39.68261427,61.06290436,39.68261427,11.77647505,9,9,22.42330595,25.49678401,34.86205974,27.14929499,30.92322713,23.97198823,101256.0939,2.157895403,991.3723025,0.346176057,0.190406122,1169.405056
Soum,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,350.5083639,13,45,1,31,21.34430471,0,35.40236664,21.34430471,7.789074753,7,13,22.82764939,27.5723648,40.7884228,30.33087388,34.49602699,25.23655059,101117.2334,3.362757832,465.7826344,0.195822357,0.071407741,709
Soum,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,408.228223,18,47,2,33,49.25137991,0,43.10768127,25.47084522,8.685706873,11,6,22.87167493,27.83919467,40.75340927,29.21264677,34.13976296,25.40603811,101129.6254,2.956292866,516.8082657,0.256096626,0.064201509,558.6712386
Soum,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,371.8685862,14,47,2,29,59.81659539,0,46.00109482,20.16596668,7.912097579,7,10,22.89170772,27.48114399,40.71006912,30.04726229,34.36943187,25.21692344,101114.8645,3.13747061,465.9721995,0.21072412,0.078682514,493.5438316
